B,p10,Mint,Mniint,max_LC,skew,CV_LC,mad,aslope,bslope,median,time
30,1.6,2,0.5,1.1281e+43,2.7122,1.1351,1.8701e+42,-3.5924e+41,7.3273e+41,1.3144e+42,15.345
30,1.6,2,0.6,1.3687e+43,2.8739,1.1944,2.3065e+42,-4.6931e+41,9.2052e+41,1.3476e+42,14.85
30,1.6,2,0.8,1.8681e+43,3.14,1.2853,3.2486e+42,-6.8959e+41,1.3508e+42,1.3393e+42,13.86
30,1.6,3,0.1,1.6279e+42,1.7233,0.45988,4.2914e+40,-1.3583e+40,6.296e+40,9.0924e+41,25.245
30,1.6,3,0.3,4.5041e+42,1.9265,0.77985,5.5072e+41,-8.1599e+40,2.2029e+41,1.2786e+42,20.295
30,1.6,3,0.4,6.1096e+42,2.0725,0.87597,8.6156e+41,-1.295e+41,3.1527e+41,1.3897e+42,19.305
30,1.6,3,0.5,7.7982e+42,2.1997,0.95042,1.1988e+42,-1.7679e+41,4.2539e+41,1.4733e+42,18.315
30,1.6,3,0.6,9.5595e+42,2.3113,1.0103,1.5747e+42,-2.382e+41,5.3691e+41,1.5187e+42,17.82
30,1.6,3,0.8,1.3257e+43,2.4996,1.1018,2.3172e+42,-3.6456e+41,7.9068e+41,1.6218e+42,16.83
30,1.6,5,0.1,8.8886e+41,2.7826,0.33144,-1.3789e+40,-4.1106e+39,2.7465e+40,6.3448e+41,31.68
30,1.6,5,0.3,2.608e+42,1.646,0.58089,1.8161e+41,-2.8593e+40,1.027e+41,1.1544e+42,25.245
30,1.6,5,0.4,3.5988e+42,1.6834,0.66486,3.3412e+41,-4.8593e+40,1.4796e+41,1.3521e+42,24.255
30,1.6,5,0.5,4.6565e+42,1.737,0.73177,5.186e+41,-6.9526e+40,2.0006e+41,1.5188e+42,23.265
30,1.6,5,0.6,5.7707e+42,1.7918,0.78669,7.3279e+41,-8.948e+40,2.5946e+41,1.6577e+42,22.275
30,1.6,5,0.8,8.1452e+42,1.8942,0.87237,1.185e+42,-1.4487e+41,3.8414e+41,1.9188e+42,21.285
30,1.6,7,0.1,5.8592e+41,4.4703,0.29082,-2.5418e+40,-1.8503e+39,1.5462e+40,4.7028e+41,37.125
30,1.6,7,0.3,1.772e+42,1.7066,0.47165,3.5648e+40,-1.3925e+40,6.0329e+40,1.0077e+42,29.205
30,1.6,7,0.4,2.4683e+42,1.6073,0.54202,9.4633e+40,-2.2878e+40,8.8813e+40,1.2486e+42,27.72
30,1.6,7,0.5,3.2173e+42,1.5907,0.59991,1.7842e+41,-3.384e+40,1.203e+41,1.4675e+42,26.73
30,1.6,7,0.6,4.0119e+42,1.5999,0.64842,2.8854e+41,-4.4644e+40,1.5606e+41,1.6631e+42,25.74
30,1.6,7,0.8,5.7184e+42,1.6411,0.72577,5.4438e+41,-7.5078e+40,2.3181e+41,2.028e+42,24.75
30,1.6,10,0.1,3.7157e+41,5.7893,0.27864,-2.5429e+40,-6.7897e+38,8.3624e+39,3.2514e+41,43.56
30,1.6,10,0.3,1.1518e+42,2.3815,0.37652,-2.5587e+40,-5.9172e+39,3.4024e+40,7.9907e+41,33.66
30,1.6,10,0.4,1.6175e+42,1.9224,0.4262,-1.0938e+40,-9.4819e+39,5.0924e+40,1.0309e+42,31.68
30,1.6,10,0.5,2.1224e+42,1.7266,0.47,1.4538e+40,-1.4635e+40,6.9104e+40,1.2569e+42,30.69
30,1.6,10,0.6,2.6612e+42,1.6348,0.50845,3.9405e+40,-1.9882e+40,8.9673e+40,1.488e+42,29.7
30,1.6,10,0.8,3.827e+42,1.5666,0.57263,1.2434e+41,-3.4906e+40,1.3365e+41,1.9263e+42,28.71
35,1.6,0.4,0.1,1.1545e+43,4.1068,1.5108,1.8586e+42,-5.2361e+41,1.1853e+42,4.1702e+41,8.91
35,1.6,0.4,0.3,2.3447e+43,5.9225,1.8139,3.0271e+42,-1.4381e+42,3.1552e+42,4.3633e+41,6.93
35,1.6,0.4,0.4,2.9015e+43,6.5555,1.9061,3.4977e+42,-1.9789e+42,3.8985e+42,4.5234e+41,6.93
35,1.6,0.4,0.5,3.4503e+43,7.1017,1.9809,3.9262e+42,-2.4463e+42,5.0123e+42,4.6933e+41,6.435
35,1.6,0.4,0.6,3.9839e+43,7.5872,2.0441,4.3229e+42,-2.8904e+42,6.2966e+42,4.8682e+41,5.94
35,1.6,0.4,0.8,5.0217e+43,8.4311,2.1474,5.0441e+42,-3.8302e+42,8.6748e+42,5.2244e+41,5.445
35,1.6,0.5,0.1,9.3896e+42,3.5089,1.3875,1.6456e+42,-3.8068e+41,8.348e+41,4.4279e+41,10.395
35,1.6,0.5,0.3,1.9957e+43,5.1326,1.691,2.8413e+42,-1.105e+42,2.3843e+42,4.5532e+41,7.92
35,1.6,0.5,0.4,2.5043e+43,5.6864,1.782,3.3398e+42,-1.5045e+42,3.2071e+42,4.6959e+41,7.425
35,1.6,0.5,0.5,3.0064e+43,6.1599,1.8554,3.8004e+42,-1.973e+42,3.848e+42,4.8569e+41,7.425
35,1.6,0.5,0.6,3.5063e+43,6.5779,1.9172,4.2319e+42,-2.3696e+42,4.8283e+42,5.0269e+41,6.93
35,1.6,0.5,0.8,4.4885e+43,7.3002,2.0177,5.0279e+42,-3.225e+42,6.6741e+42,5.3802e+41,6.435
35,1.6,1,0.1,4.81e+42,2.2575,1.0211,7.5958e+41,-1.2103e+41,3.0733e+41,7.8807e+41,14.85
35,1.6,1,0.3,1.1698e+43,3.402,1.3408,2.0246e+42,-4.779e+41,9.5728e+41,6.6798e+41,11.88
35,1.6,1,0.4,1.5246e+43,3.7699,1.4303,2.5823e+42,-7.0152e+41,1.3081e+42,6.4196e+41,11.385
35,1.6,1,0.5,1.8859e+43,4.0719,1.5001,3.1078e+42,-9.3119e+41,1.6981e+42,6.3209e+41,10.89
35,1.6,1,0.6,2.2532e+43,4.3301,1.5572,3.6104e+42,-1.1623e+42,2.1324e+42,6.3167e+41,10.395
35,1.6,1,0.8,2.9972e+43,4.761,1.6474,4.5667e+42,-1.6897e+42,2.988e+42,6.4627e+41,9.9
35,1.6,2,0.1,2.3317e+42,1.7318,0.66644,1.8406e+41,-3.404e+40,1.0795e+41,8.9755e+41,20.79
35,1.6,2,0.3,6.3819e+42,2.3655,1.0128,9.866e+41,-1.7297e+41,3.7337e+41,1.0552e+42,16.83
35,1.6,2,0.4,8.5968e+42,2.5919,1.1073,1.4204e+42,-2.5918e+41,5.3716e+41,1.0883e+42,15.84
35,1.6,2,0.5,1.0902e+43,2.7783,1.1789,1.8517e+42,-3.6561e+41,7.0535e+41,1.1219e+42,15.345
35,1.6,2,0.6,1.3285e+43,2.9367,1.2359,2.3141e+42,-4.7615e+41,8.9045e+41,1.1233e+42,14.85
35,1.6,2,0.8,1.8246e+43,3.1967,1.3225,3.2001e+42,-6.9774e+41,1.3157e+42,1.1618e+42,13.86
35,1.6,3,0.1,1.4807e+42,1.6703,0.49486,6.2019e+40,-1.4199e+40,5.7884e+40,7.6811e+41,24.75
35,1.6,3,0.3,4.2968e+42,1.9601,0.82643,5.7093e+41,-8.4841e+40,2.0923e+41,1.1031e+42,20.295
35,1.6,3,0.4,5.8813e+42,2.1079,0.92103,9.0079e+41,-1.3321e+41,3.0242e+41,1.1862e+42,19.305
35,1.6,3,0.5,7.554e+42,2.2349,0.9932,1.24e+42,-1.8107e+41,4.1085e+41,1.2608e+42,18.315
35,1.6,3,0.6,9.2992e+42,2.3455,1.0507,1.5835e+42,-2.428e+41,5.2095e+41,1.3328e+42,17.82
35,1.6,3,0.8,1.2972e+43,2.5316,1.1377,2.3172e+42,-3.699e+41,7.7205e+41,1.4356e+42,16.83
35,1.6,5,0.1,8.0824e+41,2.3144,0.35286,-4.6575e+39,-4.2249e+39,2.5586e+40,5.5093e+41,30.69
35,1.6,5,0.3,2.4931e+42,1.6345,0.61944,1.9082e+41,-2.7778e+40,9.9836e+40,1.0411e+42,24.75
35,1.6,5,0.4,3.4721e+42,1.6853,0.70313,3.5101e+41,-4.6584e+40,1.4539e+41,1.2222e+42,23.76
35,1.6,5,0.5,4.5187e+42,1.7432,0.7687,5.1955e+41,-6.5952e+40,1.9801e+41,1.3977e+42,22.77
35,1.6,5,0.6,5.6244e+42,1.7999,0.82194,7.2943e+41,-9.1881e+40,2.5239e+41,1.535e+42,22.275
35,1.6,5,0.8,7.9827e+42,1.9035,0.90421,1.2261e+42,-1.4763e+41,3.7591e+41,1.7422e+42,21.285
35,1.6,7,0.1,5.3228e+41,3.7827,0.30008,-1.8211e+40,-1.8746e+39,1.4533e+40,4.1297e+41,35.64
35,1.6,7,0.3,1.6953e+42,1.6354,0.50036,4.1429e+40,-1.3758e+40,5.8555e+40,9.2809e+41,28.71
35,1.6,7,0.4,2.3832e+42,1.5805,0.57157,1.1371e+41,-2.2106e+40,8.7133e+40,1.148e+42,27.225
35,1.6,7,0.5,3.1248e+42,1.5796,0.62906,1.9759e+41,-3.2297e+40,1.1886e+41,1.3605e+42,26.235
35,1.6,7,0.6,3.9131e+42,1.5954,0.67671,2.8999e+41,-4.612e+40,1.5196e+41,1.5685e+42,25.74
35,1.6,7,0.8,5.6081e+42,1.6415,0.75193,5.4549e+41,-7.6771e+40,2.2704e+41,1.9248e+42,24.75
35,1.6,10,0.1,3.3697e+41,5.4987,0.27763,-2.0203e+40,-7.1243e+38,7.8948e+39,2.8833e+41,41.58
35,1.6,10,0.3,1.1023e+42,2.1564,0.3931,-2.0372e+40,-5.9922e+39,3.2966e+40,7.4542e+41,33.165
35,1.6,10,0.4,1.5625e+42,1.8111,0.44462,-8.6012e+39,-1.0173e+40,4.9089e+40,9.7436e+41,31.68
35,1.6,10,0.5,2.0624e+42,1.6672,0.48897,1.3334e+40,-1.4115e+40,6.8155e+40,1.1991e+42,30.195
35,1.6,10,0.6,2.5971e+42,1.6006,0.5274,4.1755e+40,-2.0745e+40,8.7385e+40,1.4223e+42,29.7
35,1.6,10,0.8,3.7553e+42,1.5531,0.59087,1.2431e+41,-3.2947e+40,1.3333e+41,1.8559e+42,28.215
0.5,1.8,0.4,0.1,3.4801e+42,5.8749,1.5306,4.521e+41,-2.1334e+41,4.1881e+41,1.4353e+41,8.415
0.5,1.8,0.4,0.3,1.1989e+43,7.53,1.9695,1.3188e+42,-8.8678e+41,1.7327e+42,1.8453e+41,6.93
0.5,1.8,0.4,0.4,1.6432e+43,8.135,2.0766,1.7034e+42,-1.2624e+42,2.5495e+42,2.0412e+41,6.435
0.5,1.8,0.4,0.5,2.0885e+43,8.6664,2.1593,2.0634e+42,-1.6398e+42,3.5064e+42,2.2356e+41,5.94
0.5,1.8,0.4,0.6,2.5423e+43,9.1443,2.2271,2.403e+42,-2.072e+42,4.2375e+42,2.4286e+41,5.94
0.5,1.8,0.4,0.8,3.4438e+43,9.9846,2.3348,3.0318e+42,-2.8923e+42,6.2312e+42,2.8106e+41,5.445
0.5,1.8,0.5,0.1,3.1022e+42,5.2256,1.4446,4.3496e+41,-1.8231e+41,3.174e+41,1.4716e+41,9.9
0.5,1.8,0.5,0.3,1.0949e+43,6.5625,1.8533,1.3397e+42,-7.5663e+41,1.3933e+42,1.8965e+41,7.92
0.5,1.8,0.5,0.4,1.5116e+43,7.0433,1.9508,1.7537e+42,-1.0887e+42,2.0474e+42,2.1135e+41,7.425
0.5,1.8,0.5,0.5,1.935e+43,7.4658,2.0262,2.1486e+42,-1.4279e+42,2.806e+42,2.3114e+41,6.93
0.5,1.8,0.5,0.6,2.3632e+43,7.8467,2.088,2.5254e+42,-1.8211e+42,3.4087e+42,2.508e+41,6.93
0.5,1.8,0.5,0.8,3.23e+43,8.519,2.1865,3.2332e+42,-2.5813e+42,4.9999e+42,2.8981e+41,6.435
0.5,1.8,1,0.1,1.9898e+42,3.5808,1.1851,3.4403e+41,-8.1544e+40,1.4578e+41,1.5553e+41,13.86
0.5,1.8,1,0.3,7.5678e+42,4.3925,1.5379,1.2162e+42,-3.9205e+41,6.7521e+41,2.2567e+41,11.385
0.5,1.8,1,0.4,1.0671e+43,4.6557,1.6139,1.6582e+42,-5.8869e+41,9.9474e+41,2.5468e+41,10.89
0.5,1.8,1,0.5,1.3897e+43,4.8791,1.6709,2.1019e+42,-7.9328e+41,1.3571e+42,2.7745e+41,10.395
0.5,1.8,1,0.6,1.7209e+43,5.0761,1.717,2.541e+42,-9.9973e+41,1.7653e+42,2.9913e+41,9.9
0.5,1.8,1,0.8,2.4074e+43,5.4184,1.7898,3.4024e+42,-1.4795e+42,2.5972e+42,3.4087e+41,9.405
0.5,1.8,2,0.1,1.1198e+42,2.3477,0.91665,2.1794e+41,-2.6973e+40,5.8752e+40,1.6779e+41,19.305
0.5,1.8,2,0.3,4.5754e+42,2.8876,1.2463,9.0519e+41,-1.578e+41,2.8406e+41,2.8349e+41,16.335
0.5,1.8,2,0.4,6.579e+42,3.0625,1.3155,1.2852e+42,-2.3621e+41,4.3516e+41,3.2419e+41,15.345
0.5,1.8,2,0.5,8.7053e+42,3.2074,1.3658,1.6752e+42,-3.3392e+41,5.9505e+41,3.6178e+41,14.85
0.5,1.8,2,0.6,1.0928e+43,3.3321,1.4051,2.06e+42,-4.3538e+41,7.7297e+41,4.0909e+41,14.355
0.5,1.8,2,0.8,1.5612e+43,3.5412,1.4651,2.8684e+42,-6.8302e+41,1.1433e+42,4.7366e+41,13.86
0.5,1.8,3,0.1,7.5443e+41,1.8508,0.75596,1.1326e+41,-1.2653e+40,3.2783e+40,2.029e+41,23.265
0.5,1.8,3,0.3,3.2037e+42,2.2293,1.0663,6.2847e+41,-8.0507e+40,1.6381e+41,3.8479e+41,19.8
0.5,1.8,3,0.4,4.6586e+42,2.3621,1.1343,9.3993e+41,-1.2517e+41,2.5089e+41,4.4456e+41,18.81
0.5,1.8,3,0.5,6.2162e+42,2.4738,1.184,1.2611e+42,-1.823e+41,3.4384e+41,5.0393e+41,18.315
0.5,1.8,3,0.6,7.8603e+42,2.5706,1.2229,1.6118e+42,-2.434e+41,4.4695e+41,5.4106e+41,17.82
0.5,1.8,3,0.8,1.1362e+43,2.7335,1.2815,2.307e+42,-3.6991e+41,6.8452e+41,6.3755e+41,16.83
0.5,1.8,5,0.1,4.3391e+41,1.6279,0.54681,2.0511e+40,-4.1214e+39,1.5247e+40,2.1419e+41,28.71
0.5,1.8,5,0.3,1.924e+42,1.6804,0.82142,2.3114e+41,-2.775e+40,8.0167e+40,5.6393e+41,24.255
0.5,1.8,5,0.4,2.8326e+42,1.7503,0.88763,3.8673e+41,-4.5277e+40,1.231e+41,7.1164e+41,23.265
0.5,1.8,5,0.5,3.8185e+42,1.8145,0.937,5.8145e+41,-6.8739e+40,1.6957e+41,8.3038e+41,22.77
0.5,1.8,5,0.6,4.8688e+42,1.873,0.97609,7.9037e+41,-9.4675e+40,2.2105e+41,9.4309e+41,22.275
0.5,1.8,5,0.8,7.1325e+42,1.9764,1.0356,1.2805e+42,-1.5057e+41,3.3905e+41,1.1156e+42,21.285
0.5,1.8,7,0.1,2.9258e+41,2.0858,0.42414,-1.3024e+39,-1.7816e+39,9.0239e+39,1.8647e+41,32.67
0.5,1.8,7,0.3,1.3287e+42,1.5436,0.64996,6.6042e+40,-1.3087e+40,4.8379e+40,5.9451e+41,27.72
0.5,1.8,7,0.4,1.9706e+42,1.5568,0.71259,1.3453e+41,-2.2096e+40,7.4434e+40,7.8605e+41,26.73
0.5,1.8,7,0.5,2.672e+42,1.5809,0.76079,2.2089e+41,-3.157e+40,1.0486e+41,9.6946e+41,25.74
0.5,1.8,7,0.6,3.4246e+42,1.6081,0.79969,3.1653e+41,-4.4494e+40,1.3704e+41,1.1515e+42,25.245
0.5,1.8,7,0.8,5.0569e+42,1.6637,0.85992,6.0106e+41,-7.2957e+40,2.1071e+41,1.4415e+42,24.255
0.5,1.8,10,0.1,1.8854e+41,3.7089,0.3441,-8.2778e+39,-6.9712e+38,5.0432e+39,1.4432e+41,37.62
0.5,1.8,10,0.3,8.7429e+41,1.7359,0.48366,-3.6019e+39,-6.0045e+39,2.7383e+40,5.2619e+41,32.175
0.5,1.8,10,0.4,1.3054e+42,1.6112,0.53337,9.4856e+39,-9.663e+39,4.2888e+40,7.2974e+41,30.69
0.5,1.8,10,0.5,1.78e+42,1.5613,0.57437,3.6227e+40,-1.4202e+40,6.0447e+40,9.2926e+41,29.7
0.5,1.8,10,0.6,2.2918e+42,1.5402,0.60907,5.5525e+40,-2.0456e+40,7.9156e+40,1.1439e+42,29.205
0.5,1.8,10,0.8,3.41e+42,1.5311,0.66536,1.4044e+41,-3.466e+40,1.2195e+41,1.5451e+42,28.215
1,1.8,0.4,0.1,3.5726e+42,5.927,0.97623,4.0725e+41,-2.0526e+41,4.0499e+41,4.6236e+41,8.91
1,1.8,0.4,0.3,1.2084e+43,7.5503,1.6248,1.2837e+42,-8.6732e+41,1.747e+42,5.0279e+41,6.93
1,1.8,0.4,0.4,1.6526e+43,8.151,1.7807,1.671e+42,-1.2421e+42,2.5649e+42,5.2175e+41,6.435
1,1.8,0.4,0.5,2.0975e+43,8.6799,1.8973,2.0331e+42,-1.6187e+42,3.5224e+42,5.4064e+41,5.94
1,1.8,0.4,0.6,2.552e+43,9.1563,1.99,2.3721e+42,-2.0508e+42,4.2548e+42,5.6162e+41,5.94
1,1.8,0.4,0.8,3.4533e+43,9.9946,2.1325,3.0031e+42,-2.8704e+42,6.2495e+42,5.9929e+41,5.445
1,1.8,0.5,0.1,3.187e+42,5.3206,0.91127,3.8209e+41,-1.6777e+41,3.2631e+41,4.6616e+41,9.9
1,1.8,0.5,0.3,1.1038e+43,6.593,1.5336,1.2965e+42,-7.3898e+41,1.4051e+42,5.1025e+41,7.92
1,1.8,0.5,0.4,1.5206e+43,7.0661,1.6801,1.7153e+42,-1.0702e+42,2.0602e+42,5.2961e+41,7.425
1,1.8,0.5,0.5,1.9438e+43,7.4843,1.789,2.1126e+42,-1.4086e+42,2.8194e+42,5.4889e+41,6.93
1,1.8,0.5,0.6,2.3726e+43,7.8624,1.8753,2.4913e+42,-1.8017e+42,3.4231e+42,5.6809e+41,6.93
1,1.8,0.5,0.8,3.2394e+43,8.5315,2.0076,3.1991e+42,-2.561e+42,5.0153e+42,6.0924e+41,6.435
1,1.8,1,0.1,2.0528e+42,3.8057,0.70275,2.7265e+41,-7.7851e+40,1.4509e+41,4.5755e+41,14.355
1,1.8,1,0.3,7.6354e+42,4.4601,1.2637,1.1506e+42,-3.8065e+41,6.8137e+41,5.4148e+41,11.385
1,1.8,1,0.4,1.0742e+43,4.7043,1.3883,1.5966e+42,-5.7647e+41,1.0015e+42,5.7105e+41,10.89
1,1.8,1,0.5,1.3969e+43,4.9167,1.4784,2.0435e+42,-7.8041e+41,1.3643e+42,5.9396e+41,10.395
1,1.8,1,0.6,1.7282e+43,5.1067,1.5483,2.4848e+42,-1.0345e+42,1.6843e+42,6.1602e+41,10.395
1,1.8,1,0.8,2.4148e+43,5.4406,1.6533,3.345e+42,-1.4652e+42,2.6054e+42,6.6286e+41,9.405
1,1.8,2,0.1,1.1639e+42,2.7114,0.50924,1.4506e+41,-2.4359e+40,5.9527e+40,4.1228e+41,19.8
1,1.8,2,0.3,4.6258e+42,2.9801,1.0028,8.6182e+41,-1.5144e+41,2.8722e+41,5.3056e+41,16.335
1,1.8,2,0.4,6.63e+42,3.1313,1.1155,1.2311e+42,-2.2934e+41,4.3858e+41,5.8961e+41,15.345
1,1.8,2,0.5,8.7584e+42,3.2619,1.1959,1.6184e+42,-3.2658e+41,5.9873e+41,6.3554e+41,14.85
1,1.8,2,0.6,1.0982e+43,3.377,1.2574,2.0038e+42,-4.2765e+41,7.7686e+41,6.8672e+41,14.355
1,1.8,2,0.8,1.5669e+43,3.5742,1.3474,2.8109e+42,-6.7461e+41,1.1477e+42,7.591e+41,13.86
1,1.8,3,0.1,7.8935e+41,2.537,0.42177,7.9452e+40,-1.0502e+40,3.3584e+40,3.6395e+41,23.76
1,1.8,3,0.3,3.2445e+42,2.3179,0.85134,6.2197e+41,-7.6185e+40,1.6592e+41,5.5563e+41,19.8
1,1.8,3,0.4,4.7008e+42,2.4297,0.95546,9.1981e+41,-1.2046e+41,2.5318e+41,6.3867e+41,18.81
1,1.8,3,0.5,6.2607e+42,2.5287,1.0308,1.2465e+42,-1.7724e+41,3.4633e+41,6.9985e+41,18.315
1,1.8,3,0.6,7.9062e+42,2.6169,1.0888,1.5881e+42,-2.3804e+41,4.4959e+41,7.5187e+41,17.82
1,1.8,3,0.8,1.1409e+43,2.7686,1.1741,2.2822e+42,-3.6407e+41,6.874e+41,8.583e+41,16.83
1,1.8,5,0.1,4.5943e+41,3.7022,0.3391,1.6881e+40,-3.2213e+39,1.5343e+40,2.9347e+41,30.195
1,1.8,5,0.3,1.9533e+42,1.7526,0.66121,2.2964e+41,-2.7528e+40,7.9738e+40,6.7375e+41,24.75
1,1.8,5,0.4,2.8633e+42,1.7994,0.75068,3.9166e+41,-4.6255e+40,1.218e+41,8.2491e+41,23.76
1,1.8,5,0.5,3.8508e+42,1.8543,0.81734,5.9115e+41,-6.5717e+40,1.7102e+41,9.4679e+41,22.77
1,1.8,5,0.6,4.9026e+42,1.9076,0.86971,8.0518e+41,-9.1456e+40,2.226e+41,1.0609e+42,22.275
1,1.8,5,0.8,7.168e+42,2.0043,0.94831,1.2576e+42,-1.4703e+41,3.4076e+41,1.2816e+42,21.285
1,1.8,7,0.1,3.1328e+41,5.2541,0.31124,-7.6555e+39,-1.2891e+39,8.8496e+39,2.4308e+41,35.64
1,1.8,7,0.3,1.3522e+42,1.6649,0.53319,7.3568e+40,-1.246e+40,4.836e+40,6.6265e+41,28.215
1,1.8,7,0.4,1.9953e+42,1.6087,0.60995,1.3743e+41,-2.2019e+40,7.3977e+40,8.6709e+41,27.225
1,1.8,7,0.5,2.6981e+42,1.6126,0.66936,2.2359e+41,-3.2283e+40,1.0385e+41,1.0575e+42,26.235
1,1.8,7,0.6,3.451e+42,1.6321,0.71718,3.3308e+41,-4.604e+40,1.354e+41,1.2316e+42,25.74
1,1.8,7,0.8,5.085e+42,1.6819,0.79064,5.8699e+41,-7.0484e+40,2.1189e+41,1.5619e+42,24.255
1,1.8,10,0.1,2.0549e+41,5.5445,0.31496,-1.8389e+40,-3.5704e+38,4.7408e+39,1.858e+41,43.56
1,1.8,10,0.3,8.9258e+41,2.2069,0.41211,-5.3825e+39,-5.29e+39,2.753e+40,5.7695e+41,32.67
1,1.8,10,0.4,1.3247e+42,1.8057,0.46714,1.1209e+40,-9.1842e+39,4.2823e+40,7.8305e+41,31.185
1,1.8,10,0.5,1.8002e+42,1.6559,0.5135,3.7096e+40,-1.4044e+40,6.0119e+40,9.8856e+41,30.195
1,1.8,10,0.6,2.3126e+42,1.5924,0.55291,6.2215e+40,-1.8937e+40,7.988e+40,1.2019e+42,29.205
1,1.8,10,0.8,3.4324e+42,1.5527,0.6167,1.5817e+41,-3.2972e+40,1.2276e+41,1.5996e+42,28.215
2,1.8,0.4,0.1,3.9486e+42,4.8965,0.42726,2.6571e+41,-1.5169e+41,4.2409e+41,1.4706e+42,9.405
2,1.8,0.4,0.3,1.2455e+43,7.3404,1.033,1.1692e+42,-7.9569e+41,1.8033e+42,1.516e+42,6.93
2,1.8,0.4,0.4,1.6894e+43,8.0016,1.2188,1.5664e+42,-1.1673e+42,2.6252e+42,1.5324e+42,6.435
2,1.8,0.4,0.5,2.1357e+43,8.5626,1.3648,1.9306e+42,-1.5825e+42,3.291e+42,1.5545e+42,6.435
2,1.8,0.4,0.6,2.59e+43,9.0588,1.4842,2.2774e+42,-1.9729e+42,4.3224e+42,1.5718e+42,5.94
2,1.8,0.4,0.8,3.4904e+43,9.9203,1.6709,2.9173e+42,-2.7892e+42,6.3216e+42,1.6068e+42,5.445
2,1.8,0.5,0.1,3.5327e+42,4.544,0.38724,2.1443e+41,-1.2152e+41,3.4453e+41,1.4741e+42,10.395
2,1.8,0.5,0.3,1.1387e+43,6.442,0.97772,1.1611e+42,-6.7414e+41,1.4512e+42,1.5241e+42,7.92
2,1.8,0.5,0.4,1.5558e+43,6.9612,1.1582,1.5865e+42,-1.0021e+42,2.1099e+42,1.5458e+42,7.425
2,1.8,0.5,0.5,1.9781e+43,7.403,1.2993,1.9923e+42,-1.3375e+42,2.8715e+42,1.5629e+42,6.93
2,1.8,0.5,0.6,2.4097e+43,7.7954,1.414,2.372e+42,-1.73e+42,3.4793e+42,1.5862e+42,6.93
2,1.8,0.5,0.8,3.2763e+43,8.4811,1.5925,3.0926e+42,-2.4862e+42,5.0758e+42,1.6219e+42,6.435
2,1.8,1,0.1,2.3144e+42,6.0137,0.27023,1.2412e+40,-5.3931e+40,1.5295e+41,1.4434e+42,15.345
2,1.8,1,0.3,7.9114e+42,4.494,0.78266,9.1432e+41,-3.596e+41,6.7578e+41,1.5659e+42,11.88
2,1.8,1,0.4,1.1014e+43,4.7321,0.94679,1.3742e+42,-5.5918e+41,9.8076e+41,1.5963e+42,11.385
2,1.8,1,0.5,1.4246e+43,4.9383,1.0733,1.8266e+42,-7.334e+41,1.392e+42,1.6246e+42,10.395
2,1.8,1,0.6,1.7582e+43,5.1236,1.1746,2.279e+42,-9.8565e+41,1.7143e+42,1.6441e+42,10.395
2,1.8,1,0.8,2.444e+43,5.4515,1.3292,3.1523e+42,-1.4771e+42,2.4989e+42,1.6907e+42,9.9
2,1.8,2,0.1,1.3518e+42,8.7657,0.25557,-9.1969e+40,-1.5029e+40,6.1367e+40,1.1913e+42,22.275
2,1.8,2,0.3,4.822e+42,3.1969,0.58013,6.3421e+41,-1.3897e+41,2.9049e+41,1.3996e+42,16.83
2,1.8,2,0.4,6.8351e+42,3.2779,0.72572,9.9565e+41,-2.2107e+41,4.3774e+41,1.4902e+42,15.84
2,1.8,2,0.5,8.9677e+42,3.3753,0.83923,1.3721e+42,-3.2223e+41,5.928e+41,1.5646e+42,15.345
2,1.8,2,0.6,1.1198e+43,3.4692,0.93015,1.7569e+42,-4.285e+41,7.6498e+41,1.6301e+42,14.85
2,1.8,2,0.8,1.589e+43,3.6402,1.0677,2.5516e+42,-6.4428e+41,1.1641e+42,1.7357e+42,13.86
2,1.8,3,0.1,1.1162e+42,6.1117,0.29738,-5.5134e+40,0.0,1.119e+40,9.0221e+41,99.495
2,1.8,3,0.3,3.401e+42,2.6966,0.47869,4.4206e+41,-6.6498e+40,1.6966e+41,1.2549e+42,20.295
2,1.8,3,0.4,4.8633e+42,2.6284,0.60568,7.9195e+41,-1.127e+41,2.5513e+41,1.3159e+42,19.305
2,1.8,3,0.5,6.4281e+42,2.6728,0.7078,1.1098e+42,-1.5929e+41,3.557e+41,1.4086e+42,18.315
2,1.8,3,0.6,8.0794e+42,2.7331,0.79086,1.4256e+42,-2.1901e+41,4.5956e+41,1.5044e+42,17.82
2,1.8,3,0.8,1.1587e+43,2.8536,0.91794,2.109e+42,-3.4328e+41,6.9827e+41,1.6487e+42,16.83
2,1.8,5,0.1,8.1168e+41,4.0911,0.35227,-4.32e+40,0.0,8.1594e+39,5.9471e+41,99.495
2,1.8,5,0.3,2.0679e+42,2.7901,0.38353,2.0011e+41,-2.279e+40,8.1141e+40,1.0476e+42,25.74
2,1.8,5,0.4,2.9824e+42,2.1627,0.47852,3.704e+41,-3.9953e+40,1.2427e+41,1.2215e+42,24.255
2,1.8,5,0.5,3.9738e+42,2.0452,0.56026,5.6493e+41,-6.0414e+40,1.7269e+41,1.3731e+42,23.265
2,1.8,5,0.6,5.0291e+42,2.0369,0.62895,7.6437e+41,-8.7199e+40,2.2332e+41,1.5224e+42,22.77
2,1.8,5,0.8,7.3005e+42,2.0888,0.73702,1.2313e+42,-1.3466e+41,3.4712e+41,1.7612e+42,21.285
