Mni,M,Rp,Esn,pcsm,mcsm,max_LC,skew,CV_LC,mad,aslope,bslope,median,time
0.3,8,8,2e+51,-6.0,0.6,1.894e+43,2.9795,0.91533,2.034e+42,-2.5374e+40,1.9074e+42,3.6903e+42,4.96
0.5,8,8,2e+51,-6.0,0.6,1.894e+43,3.3884,1.0435,2.2005e+42,-2.5374e+40,1.9074e+42,2.772e+42,4.96
0.8,8,8,2e+51,-6.0,0.6,1.894e+43,3.8298,1.1629,2.3907e+42,-2.5374e+40,1.9074e+42,1.9928e+42,4.96
0.1,9,8,2e+51,-6.0,0.6,1.894e+43,4.2941,1.2752,2.4816e+42,-2.5374e+40,1.9074e+42,1.4298e+42,4.96
0.3,9,8,2e+51,-6.0,0.6,1.894e+43,4.7777,1.3804,2.4538e+42,-2.5374e+40,1.9074e+42,1.0742e+42,4.96
0.5,9,8,2e+51,-6.0,0.6,1.894e+43,5.2757,1.4792,2.4041e+42,-2.5374e+40,1.9074e+42,8.0701e+41,4.96
0.8,9,8,2e+51,-6.0,0.6,1.894e+43,5.7849,1.5726,2.3393e+42,-2.5374e+40,1.9074e+42,6.0628e+41,4.96
0.1,10,8,2e+51,-6.0,0.6,1.894e+43,6.3025,1.6613,2.2645e+42,-2.5374e+40,1.9074e+42,4.5548e+41,4.96
0.3,10,8,2e+51,-6.0,0.6,1.894e+43,6.8269,1.7456,2.184e+42,-2.5374e+40,1.9074e+42,3.4219e+41,4.96
0.8,10,8,2e+51,-6.0,0.6,1.6893e+43,1.7781,0.1998,-2.6481e+41,-4.637e+40,4.2259e+41,1.3717e+43,23.275
0.1,8,10,2e+51,-6.0,0.6,1.6893e+43,1.7576,0.37644,1.9353e+42,-4.637e+40,4.2259e+41,8.2372e+42,23.275
0.3,8,10,2e+51,-6.0,0.6,1.6893e+43,2.4542,0.48303,1.5359e+42,-4.637e+40,4.2259e+41,6.8355e+42,23.275
0.5,8,10,2e+51,-6.0,0.6,1.6893e+43,3.0589,0.5822,1.4068e+42,-4.637e+40,4.2259e+41,5.6978e+42,23.275
0.8,8,10,2e+51,-6.0,0.6,1.6893e+43,3.57,0.67936,1.3992e+42,-4.637e+40,4.2259e+41,4.7424e+42,23.275
0.1,9,10,2e+51,-6.0,0.6,1.6893e+43,3.9994,0.78175,1.4132e+42,-4.637e+40,4.2259e+41,3.9474e+42,23.275
0.3,9,10,2e+51,-6.0,0.6,1.6893e+43,4.4241,0.87956,1.4531e+42,-4.637e+40,4.2259e+41,3.2857e+42,23.275
0.5,9,10,2e+51,-6.0,0.6,1.6893e+43,4.8554,0.97346,1.4988e+42,-4.637e+40,4.2259e+41,2.7352e+42,23.275
0.8,9,10,2e+51,-6.0,0.6,1.6893e+43,5.2973,1.0637,1.5404e+42,-4.637e+40,4.2259e+41,2.2769e+42,23.275
0.1,10,10,2e+51,-6.0,0.6,1.6893e+43,5.7459,1.1518,1.6499e+42,-4.637e+40,4.2259e+41,1.817e+42,23.275
0.3,10,10,2e+51,-6.0,0.6,1.6893e+43,6.208,1.2361,1.7242e+42,-4.637e+40,4.2259e+41,1.4473e+42,23.275
0.5,10,10,2e+51,-6.0,0.6,1.6893e+43,6.6821,1.3169,1.7148e+42,-4.637e+40,4.2259e+41,1.2048e+42,23.275
0.8,10,10,2e+51,-6.0,0.6,1.6893e+43,7.1666,1.3945,1.7001e+42,-4.637e+40,4.2259e+41,1.003e+42,23.275
0.3,3,3,3e+51,-6.0,0.6,2.5941e+44,1.9802,0.80416,2.5013e+43,-8.1087e+42,9.7149e+42,7.3148e+43,19.315
0.5,3,3,3e+51,-6.0,0.6,2.5941e+44,3.9345,1.4631,4.0482e+43,-8.1087e+42,9.7149e+42,9.7889e+42,19.315
0.8,3,3,3e+51,-6.0,0.6,2.5941e+44,6.3323,1.9248,3.2231e+43,-8.1087e+42,9.7149e+42,1.2988e+42,19.315
0.1,5,6,3e+51,-6.0,0.6,2.5941e+44,8.8653,2.2404,2.3828e+43,-8.1087e+42,9.7149e+42,1.8444e+42,19.315
0.3,5,6,3e+51,-6.0,0.6,2.5941e+44,11.406,2.5323,1.9463e+43,-8.1087e+42,9.7149e+42,1.2279e+42,19.315
0.5,5,6,3e+51,-6.0,0.6,2.5941e+44,13.952,2.8012,1.6468e+43,-8.1087e+42,9.7149e+42,8.1957e+41,19.315
0.8,5,6,3e+51,-6.0,0.6,2.5941e+44,16.504,3.0497,1.4286e+43,-8.1087e+42,9.7149e+42,5.4704e+41,19.315
0.1,7,6,3e+51,-6.0,0.6,2.5941e+44,19.06,3.281,1.2618e+43,-8.1087e+42,9.7149e+42,3.6421e+41,19.315
0.3,7,6,3e+51,-6.0,0.6,2.5941e+44,21.619,3.4974,1.1297e+43,-8.1087e+42,9.7149e+42,2.4331e+41,19.315
0.5,7,6,3e+51,-6.0,0.6,2.5941e+44,24.181,3.7014,1.0224e+43,-8.1087e+42,9.7149e+42,1.6307e+41,19.315
0.1,8,6,3e+51,-6.0,0.6,4.4303e+43,1.7509,0.25127,4.0556e+41,-2.999e+41,3.7107e+42,3.0258e+43,7.435
0.3,8,6,3e+51,-6.0,0.6,4.4303e+43,1.9603,0.52808,2.6198e+42,-2.999e+41,3.7107e+42,1.8578e+43,7.435
0.5,8,6,3e+51,-6.0,0.6,4.4303e+43,2.4457,0.7824,4.3113e+42,-2.999e+41,3.7107e+42,1.1235e+43,7.435
0.8,8,6,3e+51,-6.0,0.6,4.4303e+43,3.0791,1.0095,5.2845e+42,-2.999e+41,3.7107e+42,6.7594e+42,7.435
0.1,9,6,3e+51,-6.0,0.6,4.4303e+43,3.804,1.213,5.6709e+42,-2.999e+41,3.7107e+42,4.0669e+42,7.435
0.3,9,6,3e+51,-6.0,0.6,4.4303e+43,4.5914,1.3939,5.6988e+42,-2.999e+41,3.7107e+42,2.4471e+42,7.435
0.5,9,6,3e+51,-6.0,0.6,4.4303e+43,5.4178,1.5569,5.5194e+42,-2.999e+41,3.7107e+42,1.4724e+42,7.435
0.8,9,6,3e+51,-6.0,0.6,4.4303e+43,6.2692,1.7056,5.2689e+42,-2.999e+41,3.7107e+42,8.5196e+41,7.435
0.1,10,6,3e+51,-6.0,0.6,4.4303e+43,7.137,1.8428,4.9495e+42,-2.999e+41,3.7107e+42,4.9216e+41,7.435
0.3,10,6,3e+51,-6.0,0.6,4.4303e+43,8.0161,1.9707,4.6017e+42,-2.999e+41,3.7107e+42,2.9617e+41,7.435
0.5,10,6,3e+51,-6.0,0.6,4.4303e+43,8.9031,2.0909,4.2744e+42,-2.999e+41,3.7107e+42,1.7823e+41,7.435
0.8,10,6,3e+51,-6.0,0.6,4.4303e+43,9.7958,2.2045,3.9744e+42,-2.999e+41,3.7107e+42,1.0725e+41,7.435
0.1,7,8,3e+51,-6.0,0.6,4.4303e+43,10.694,2.3112,3.705e+42,-2.999e+41,3.7107e+42,6.4539e+40,7.435
0.5,7,8,3e+51,-6.0,0.6,3.019e+43,1.5592,0.17896,7.4373e+40,-1.2709e+41,6.7562e+41,2.4084e+43,18.325
0.8,7,8,3e+51,-6.0,0.6,3.019e+43,1.8507,0.34537,1.3336e+42,-1.2709e+41,6.7562e+41,1.7359e+43,18.325
0.1,8,8,3e+51,-6.0,0.6,3.019e+43,2.1295,0.52431,1.6864e+42,-1.2709e+41,6.7562e+41,1.3043e+43,18.325
0.3,8,8,3e+51,-6.0,0.6,3.019e+43,2.4593,0.68209,2.6451e+42,-1.2709e+41,6.7562e+41,9.3623e+42,18.325
0.5,8,8,3e+51,-6.0,0.6,3.019e+43,2.8586,0.8285,3.3275e+42,-1.2709e+41,6.7562e+41,6.7119e+42,18.325
0.8,8,8,3e+51,-6.0,0.6,3.019e+43,3.3028,0.96542,3.5276e+42,-1.2709e+41,6.7562e+41,5.0425e+42,18.325
0.1,9,8,3e+51,-6.0,0.6,3.019e+43,3.7761,1.0957,3.6481e+42,-1.2709e+41,6.7562e+41,3.7882e+42,18.325
0.3,9,8,3e+51,-6.0,0.6,3.019e+43,4.2783,1.217,3.7056e+42,-1.2709e+41,6.7562e+41,2.8459e+42,18.325
0.5,9,8,3e+51,-6.0,0.6,3.019e+43,4.8026,1.3303,3.708e+42,-1.2709e+41,6.7562e+41,2.138e+42,18.325
0.8,9,8,3e+51,-6.0,0.6,3.019e+43,5.344,1.4367,3.6666e+42,-1.2709e+41,6.7562e+41,1.6062e+42,18.325
0.1,10,8,3e+51,-6.0,0.6,3.019e+43,5.8981,1.5372,3.5922e+42,-1.2709e+41,6.7562e+41,1.2067e+42,18.325
0.3,10,8,3e+51,-6.0,0.6,3.019e+43,6.4627,1.6321,3.5322e+42,-1.2709e+41,6.7562e+41,8.6967e+41,18.325
0.5,10,8,3e+51,-6.0,0.6,3.019e+43,7.0352,1.7223,3.4391e+42,-1.2709e+41,6.7562e+41,6.2557e+41,18.325
0.1,3,3,1e+52,-6.0,0.6,1.0306e+45,2.4799,0.91338,1.1846e+44,-3.2349e+43,6.1664e+43,2.0704e+44,10.9
0.3,3,3,1e+52,-6.0,0.6,1.0306e+45,5.0413,1.5888,1.3887e+44,-3.2349e+43,6.1664e+43,2.7178e+43,10.9
0.5,3,3,1e+52,-6.0,0.6,1.0306e+45,7.9822,2.069,1.0716e+44,-3.2349e+43,6.1664e+43,3.5773e+42,10.9
0.8,3,3,1e+52,-6.0,0.6,1.0306e+45,11.01,2.4574,8.2578e+43,-3.2349e+43,6.1664e+43,4.743e+41,10.9
0.1,5,3,1e+52,-6.0,0.6,1.0306e+45,14.068,2.7923,6.6377e+43,-3.2349e+43,6.1664e+43,6.4558e+40,10.9
0.3,5,3,1e+52,-6.0,0.6,1.0306e+45,17.14,3.0911,5.5359e+43,-3.2349e+43,6.1664e+43,9.7243e+39,10.9
0.5,5,3,1e+52,-6.0,0.6,1.0306e+45,20.221,3.3634,4.7457e+43,-3.2349e+43,6.1664e+43,1.9159e+39,10.9
0.1,7,6,1e+52,-6.0,0.6,1.6711e+44,1.7286,0.27238,3.6695e+42,-9.1261e+41,1.6765e+43,1.096e+44,3.97
0.3,7,6,1e+52,-6.0,0.6,1.6711e+44,2.0969,0.55184,1.098e+43,-9.1261e+41,1.6765e+43,6.6538e+43,3.97
0.5,7,6,1e+52,-6.0,0.6,1.6711e+44,2.6484,0.80639,1.6698e+43,-9.1261e+41,1.6765e+43,4.0022e+43,3.97
0.8,7,6,1e+52,-6.0,0.6,1.6711e+44,3.3367,1.0342,1.9826e+43,-9.1261e+41,1.6765e+43,2.4083e+43,3.97
0.1,8,6,1e+52,-6.0,0.6,1.6711e+44,4.1131,1.2388,2.0998e+43,-9.1261e+41,1.6765e+43,1.4492e+43,3.97
0.3,8,6,1e+52,-6.0,0.6,1.6711e+44,4.9516,1.421,2.0964e+43,-9.1261e+41,1.6765e+43,8.7204e+42,3.97
0.5,8,6,1e+52,-6.0,0.6,1.6711e+44,5.8291,1.5852,2.0231e+43,-9.1261e+41,1.6765e+43,5.2474e+42,3.97
0.8,8,6,1e+52,-6.0,0.6,1.6711e+44,6.7315,1.7351,1.9279e+43,-9.1261e+41,1.6765e+43,3.0246e+42,3.97
0.1,9,6,1e+52,-6.0,0.6,1.6711e+44,7.6503,1.8736,1.8089e+43,-9.1261e+41,1.6765e+43,1.7397e+42,3.97
0.3,9,6,1e+52,-6.0,0.6,1.6711e+44,8.5805,2.0027,1.68e+43,-9.1261e+41,1.6765e+43,1.0469e+42,3.97
0.5,9,6,1e+52,-6.0,0.6,1.6711e+44,9.5186,2.124,1.5595e+43,-9.1261e+41,1.6765e+43,6.2999e+41,3.97
0.8,9,6,1e+52,-6.0,0.6,1.6711e+44,10.462,2.2388,1.4494e+43,-9.1261e+41,1.6765e+43,3.7911e+41,3.97
0.1,10,6,1e+52,-6.0,0.6,1.6711e+44,11.411,2.348,1.3501e+43,-9.1261e+41,1.6765e+43,2.2813e+41,3.97
0.3,10,6,1e+52,-6.0,0.6,1.6711e+44,12.362,2.4523,1.2611e+43,-9.1261e+41,1.6765e+43,1.3728e+41,3.97
0.8,10,6,1e+52,-6.0,0.6,1.2661e+44,1.6099,0.26077,1.4702e+42,-5.4338e+41,1.303e+43,8.7882e+43,4.465
0.1,2,1,3e+52,-6.0,0.6,1.2661e+44,1.4564,1.0668,1.8286e+43,-5.4338e+41,1.303e+43,2.6392e+43,4.465
0.3,2,1,3e+52,-6.0,0.6,1.2661e+44,2.2879,1.4853,2.9782e+43,-5.4338e+41,1.303e+43,4.0429e+39,4.465
0.5,2,1,3e+52,-6.0,0.6,1.2661e+44,3.3824,1.8094,2.2337e+43,-5.4338e+41,1.303e+43,2.5898e+39,4.465
0.1,3,1,3e+52,-6.0,0.6,2.6527e+45,1.6317,0.8888,-3.0154e+44,-6.6783e+43,8.2072e+43,1.278e+45,4.465
0.3,3,1,3e+52,-6.0,0.6,2.6527e+45,3.1104,1.5978,4.6233e+44,-6.6783e+43,8.2072e+43,2.7641e+43,4.465
0.5,3,1,3e+52,-6.0,0.6,2.6527e+45,5.2208,2.0802,3.2664e+44,-6.6783e+43,8.2072e+43,1.1132e+40,4.465
0.8,3,1,3e+52,-6.0,0.6,2.6527e+45,7.4242,2.47,2.4498e+44,-6.6783e+43,8.2072e+43,5.8253e+39,4.465
0.1,5,3,3e+52,-6.0,0.6,2.6527e+45,9.6588,2.8061,1.9599e+44,-6.6783e+43,8.2072e+43,3.0687e+39,4.465
0.3,5,3,3e+52,-6.0,0.6,2.6527e+45,11.908,3.1061,1.6332e+44,-6.6783e+43,8.2072e+43,1.6061e+39,4.465
0.5,5,3,3e+52,-6.0,0.6,2.6527e+45,14.164,3.3795,1.3999e+44,-6.6783e+43,8.2072e+43,8.5563e+38,4.465
0.1,7,3,3e+52,-6.0,0.6,1.6736e+45,2.5514,0.89505,1.7676e+44,-4.9939e+43,1.2223e+44,3.5009e+44,8.425
0.3,7,3,3e+52,-6.0,0.6,1.6736e+45,5.0538,1.5668,2.23e+44,-4.9939e+43,1.2223e+44,4.5995e+43,8.425
0.5,7,3,3e+52,-6.0,0.6,1.6736e+45,7.9654,2.0436,1.7335e+44,-4.9939e+43,1.2223e+44,6.0453e+42,8.425
0.8,7,3,3e+52,-6.0,0.6,1.6736e+45,10.969,2.4289,1.3375e+44,-4.9939e+43,1.2223e+44,7.9874e+41,8.425
0.1,8,3,3e+52,-6.0,0.6,1.6736e+45,14.006,2.761,1.0753e+44,-4.9939e+43,1.2223e+44,1.0732e+41,8.425
0.3,8,3,3e+52,-6.0,0.6,1.6736e+45,17.058,3.0572,8.9682e+43,-4.9939e+43,1.2223e+44,1.5403e+40,8.425
0.5,8,3,3e+52,-6.0,0.6,1.6736e+45,20.118,3.3271,7.6881e+43,-4.9939e+43,1.2223e+44,2.6707e+39,8.425
0.8,8,3,3e+52,-6.0,0.6,1.6736e+45,23.183,3.5767,6.7273e+43,-4.9939e+43,1.2223e+44,4.3868e+38,8.425
0.1,9,3,3e+52,-6.0,0.6,1.6736e+45,26.251,3.81,5.9798e+43,-4.9939e+43,1.2223e+44,5.0608e+37,8.425
0.3,9,3,3e+52,-6.0,0.6,1.6736e+45,29.322,4.0298,5.3819e+43,-4.9939e+43,1.2223e+44,1.9669e+37,8.425
0.5,9,3,3e+52,-6.0,0.6,1.6736e+45,32.394,4.2382,4.8926e+43,-4.9939e+43,1.2223e+44,1.0536e+37,8.425
0.8,9,3,3e+52,-6.0,0.6,1.6736e+45,35.468,4.4368,4.4849e+43,-4.9939e+43,1.2223e+44,5.4026e+36,8.425
0.3,2,8,3e+50,-7.0,0.6,2.0811e+43,2.2925,0.3645,-1.0837e+42,-1.5581e+41,7.9243e+41,1.5103e+43,19.315
0.5,2,8,3e+50,-7.0,0.6,2.0811e+43,1.5271,1.0499,4.1119e+42,-1.5581e+41,7.9243e+41,3.1825e+42,19.315
0.8,2,8,3e+50,-7.0,0.6,2.0811e+43,2.4995,1.4662,4.6665e+42,-1.5581e+41,7.9243e+41,1.9885e+41,19.315
0.1,2,10,3e+50,-7.0,0.6,2.0811e+43,3.6874,1.7884,3.6293e+42,-1.5581e+41,7.9243e+41,1.9872e+40,19.315
0.5,2,10,3e+50,-7.0,0.6,2.54e+43,1.4502,0.52428,-2.6901e+41,-2.154e+41,1.1089e+42,1.4887e+43,18.325
0.8,2,10,3e+50,-7.0,0.6,2.54e+43,2.1098,1.1408,4.7525e+42,-2.154e+41,1.1089e+42,2.959e+42,18.325
0.1,3,10,3e+50,-7.0,0.6,2.54e+43,3.5024,1.5628,4.6531e+42,-2.154e+41,1.1089e+42,4.9475e+41,18.325
0.3,3,10,3e+50,-7.0,0.6,2.54e+43,5.0425,1.8943,3.7801e+42,-2.154e+41,1.1089e+42,8.093e+40,18.325
0.5,3,10,3e+50,-7.0,0.6,2.54e+43,6.6317,2.1759,3.0764e+42,-2.154e+41,1.1089e+42,1.2483e+40,18.325
0.1,2,6,1e+51,-7.0,0.6,6.957e+43,2.2545,0.47001,-5.6403e+42,-4.0621e+41,2.4147e+42,5.0472e+43,15.85
0.3,2,6,1e+51,-7.0,0.6,6.957e+43,1.554,1.1883,1.9696e+43,-4.0621e+41,2.4147e+42,2.8663e+42,15.85
0.5,2,6,1e+51,-7.0,0.6,6.957e+43,2.6803,1.6176,1.5014e+43,-4.0621e+41,2.4147e+42,2.8583e+40,15.85
0.1,2,8,1e+51,-7.0,0.6,8.7191e+43,1.3474,0.72563,3.9312e+42,-2.0386e+41,2.2281e+42,4.0746e+43,26.74
0.3,2,8,1e+51,-7.0,0.6,8.7191e+43,2.5694,1.4102,1.9866e+43,-2.0386e+41,2.2281e+42,2.7146e+42,26.74
0.5,2,8,1e+51,-7.0,0.6,8.7191e+43,4.3926,1.8655,1.4889e+43,-2.0386e+41,2.2281e+42,1.6595e+41,26.74
0.1,3,8,1e+51,-7.0,0.6,5.7065e+43,1.3451,0.62226,-1.4351e+42,-1.3569e+41,1.4339e+42,3.4234e+43,27.235
0.3,3,8,1e+51,-7.0,0.6,5.7065e+43,2.1555,1.2968,1.3442e+43,-1.3569e+41,1.4339e+42,3.2454e+42,27.235
0.5,3,8,1e+51,-7.0,0.6,5.7065e+43,3.7129,1.7378,1.093e+43,-1.3569e+41,1.4339e+42,1.9676e+41,27.235
0.8,3,8,1e+51,-7.0,0.6,5.7065e+43,5.3906,2.0877,8.3285e+42,-1.3569e+41,1.4339e+42,1.6721e+40,27.235
0.1,3,10,1e+51,-7.0,0.6,5.7065e+43,7.1077,2.3868,6.6725e+42,-1.3569e+41,1.4339e+42,3.6835e+39,27.235
0.3,3,10,1e+51,-7.0,0.6,5.7065e+43,8.8425,2.6524,5.5619e+42,-1.3569e+41,1.4339e+42,1.6505e+39,27.235
0.8,3,10,1e+51,-7.0,0.6,7.1574e+43,1.6376,0.66553,5.4768e+42,-1.4992e+42,2.1042e+42,2.907e+43,26.245
0.1,2,6,2e+51,-7.0,0.6,7.1574e+43,2.9616,1.3678,1.4206e+43,-1.4992e+42,2.1042e+42,3.1136e+42,26.245
0.3,2,6,2e+51,-7.0,0.6,7.1574e+43,4.8698,1.8178,1.1538e+43,-1.4992e+42,2.1042e+42,9.2446e+39,26.245
0.5,2,6,2e+51,-7.0,0.6,7.1574e+43,6.8937,2.1766,8.6574e+42,-1.4992e+42,2.1042e+42,2.822e+39,26.245
0.1,3,6,2e+51,-7.0,0.6,1.1477e+44,1.4911,0.6291,-1.8338e+43,-6.5393e+41,3.9513e+42,8.408e+43,15.85
0.3,3,6,2e+51,-7.0,0.6,1.1477e+44,1.868,1.3191,3.0156e+43,-6.5393e+41,3.9513e+42,3.0279e+42,15.85
0.5,3,6,2e+51,-7.0,0.6,1.1477e+44,3.2946,1.7631,2.2034e+43,-6.5393e+41,3.9513e+42,8.9376e+40,15.85
0.8,3,6,2e+51,-7.0,0.6,1.1477e+44,4.8492,2.1157,1.6586e+43,-6.5393e+41,3.9513e+42,6.5622e+39,15.85
0.1,3,8,2e+51,-7.0,0.6,1.1477e+44,6.4443,2.4175,1.3271e+43,-6.5393e+41,3.9513e+42,3.0718e+39,15.85
0.3,3,8,2e+51,-7.0,0.6,1.1477e+44,8.0573,2.6856,1.106e+43,-6.5393e+41,3.9513e+42,1.6062e+39,15.85
0.8,3,8,2e+51,-7.0,0.6,1.522e+44,1.492,0.81473,1.5969e+43,-5.2837e+41,4.554e+42,5.2473e+43,23.275
0.1,3,10,2e+51,-7.0,0.6,1.522e+44,3.1962,1.4542,2.9295e+43,-5.2837e+41,4.554e+42,6.0938e+42,23.275
0.3,3,10,2e+51,-7.0,0.6,1.522e+44,5.3367,1.9137,2.2203e+43,-5.2837e+41,4.554e+42,1.4108e+42,23.275
0.5,3,10,2e+51,-7.0,0.6,1.522e+44,7.5633,2.2835,1.7481e+43,-5.2837e+41,4.554e+42,2.2929e+41,23.275
0.8,3,10,2e+51,-7.0,0.6,1.522e+44,9.8204,2.6012,1.413e+43,-5.2837e+41,4.554e+42,3.8241e+40,23.275
0.1,2,6,3e+51,-7.0,0.6,1.522e+44,12.092,2.8842,1.18e+43,-5.2837e+41,4.554e+42,6.87e+39,23.275
0.5,2,6,3e+51,-7.0,0.6,3.1084e+44,1.2565,0.91948,3.7563e+43,-1.9949e+42,1.123e+43,9.8519e+43,15.355
0.8,2,6,3e+51,-7.0,0.6,3.1084e+44,2.8689,1.6383,6.7408e+43,-1.9949e+42,1.123e+43,6.795e+41,15.355
0.1,3,6,3e+51,-7.0,0.6,3.1084e+44,4.9636,2.1269,4.536e+43,-1.9949e+42,1.123e+43,3.1967e+40,15.355
0.3,3,6,3e+51,-7.0,0.6,3.1084e+44,7.1348,2.5224,3.4037e+43,-1.9949e+42,1.123e+43,6.6469e+39,15.355
0.5,3,6,3e+51,-7.0,0.6,3.1084e+44,9.3319,2.8638,2.7235e+43,-1.9949e+42,1.123e+43,7.0151e+38,15.355
0.1,3,8,3e+51,-7.0,0.6,2.4923e+44,1.6944,0.88909,3.005e+43,-1.0345e+43,6.2267e+42,6.8723e+43,27.235
0.3,3,8,3e+51,-7.0,0.6,2.4923e+44,3.7119,1.5901,4.5682e+43,-1.0345e+43,6.2267e+42,4.0632e+42,27.235
0.5,3,8,3e+51,-7.0,0.6,2.4923e+44,6.1427,2.0711,3.2922e+43,-1.0345e+43,6.2267e+42,2.4382e+41,27.235
0.8,3,8,3e+51,-7.0,0.6,2.4923e+44,8.6514,2.4598,2.4855e+43,-1.0345e+43,6.2267e+42,1.9419e+40,27.235
0.1,3,10,3e+51,-7.0,0.6,2.4923e+44,11.187,2.7949,1.9896e+43,-1.0345e+43,6.2267e+42,3.8393e+39,27.235
0.3,3,10,3e+51,-7.0,0.6,2.4923e+44,13.736,3.0939,1.6581e+43,-1.0345e+43,6.2267e+42,1.6618e+39,27.235
0.8,3,10,3e+51,-7.0,0.6,2.5979e+44,2.0536,0.77616,2.4128e+43,-7.4304e+42,1.0995e+43,7.4687e+43,17.335
0.1,5,10,3e+51,-7.0,0.6,2.5979e+44,3.9583,1.4287,3.9613e+43,-7.4304e+42,1.0995e+43,1.1124e+43,17.335
0.3,5,10,3e+51,-7.0,0.6,2.5979e+44,6.3234,1.8851,3.2243e+43,-7.4304e+42,1.0995e+43,1.6044e+42,17.335
0.5,5,10,3e+51,-7.0,0.6,2.5979e+44,8.7921,2.2516,2.5126e+43,-7.4304e+42,1.0995e+43,2.6051e+41,17.335
0.8,5,10,3e+51,-7.0,0.6,2.5979e+44,11.297,2.5663,2.0266e+43,-7.4304e+42,1.0995e+43,4.3317e+40,17.335
0.1,3,6,1e+52,-7.0,0.6,2.5979e+44,13.819,2.8464,1.6917e+43,-7.4304e+42,1.0995e+43,7.7066e+39,17.335
0.5,3,6,1e+52,-7.0,0.6,1.0094e+45,1.8418,1.1849,2.3434e+44,-5.5393e+42,3.5839e+43,9.7041e+43,15.355
0.8,3,6,1e+52,-7.0,0.6,1.0094e+45,4.63,1.9495,1.6504e+44,-5.5393e+42,3.5839e+43,6.9783e+41,15.355
0.1,3,8,1e+52,-7.0,0.6,1.0094e+45,7.6807,2.4893,1.1046e+44,-5.5393e+42,3.5839e+43,3.2873e+40,15.355
0.3,3,8,1e+52,-7.0,0.6,1.0094e+45,10.781,2.9313,8.2856e+43,-5.5393e+42,3.5839e+43,1.506e+40,15.355
0.5,3,8,1e+52,-7.0,0.6,1.0094e+45,13.899,3.3148,6.6294e+43,-5.5393e+42,3.5839e+43,2.3337e+39,15.355
0.1,5,8,1e+52,-7.0,0.6,7.1113e+44,2.264,0.99992,1.0058e+44,-2.9877e+43,2.6077e+43,1.2498e+44,18.325
0.3,5,8,1e+52,-7.0,0.6,7.1113e+44,4.9587,1.7165,1.0523e+44,-2.9877e+43,2.6077e+43,8.2712e+42,18.325
0.5,5,8,1e+52,-7.0,0.6,7.1113e+44,7.993,2.2173,7.5187e+43,-2.9877e+43,2.6077e+43,4.8609e+41,18.325
0.8,5,8,1e+52,-7.0,0.6,7.1113e+44,11.096,2.6241,5.6721e+43,-2.9877e+43,2.6077e+43,3.358e+40,18.325
0.1,5,10,1e+52,-7.0,0.6,7.1113e+44,14.224,2.9758,4.5399e+43,-2.9877e+43,2.6077e+43,4.762e+39,18.325
0.3,5,10,1e+52,-7.0,0.6,7.1113e+44,17.364,3.2902,3.7835e+43,-2.9877e+43,2.6077e+43,1.7569e+39,18.325
0.5,5,10,1e+52,-7.0,0.6,7.1113e+44,20.509,3.577,3.2431e+43,-2.9877e+43,2.6077e+43,8.6008e+38,18.325
0.1,7,10,1e+52,-7.0,0.6,4.673e+44,2.2421,0.76059,4.2666e+43,-1.3473e+43,2.4285e+43,1.2926e+44,13.375
0.3,7,10,1e+52,-7.0,0.6,4.673e+44,4.1625,1.3942,6.5666e+43,-1.3473e+43,2.4285e+43,2.3422e+43,13.375
0.5,7,10,1e+52,-7.0,0.6,4.673e+44,6.5511,1.8455,5.5676e+43,-1.3473e+43,2.4285e+43,3.7702e+42,13.375
0.8,7,10,1e+52,-7.0,0.6,4.673e+44,9.0539,2.2074,4.3975e+43,-1.3473e+43,2.4285e+43,6.1076e+41,13.375
0.1,2,3,3e+52,-7.0,0.6,4.673e+44,11.597,2.5179,3.5568e+43,-1.3473e+43,2.4285e+43,1.0046e+41,13.375
0.5,2,3,3e+52,-7.0,0.6,3.8894e+45,1.6589,0.96439,-4.8737e+44,-1.0453e+44,1.0669e+44,1.8129e+45,3.97
0.8,2,3,3e+52,-7.0,0.6,3.8894e+45,3.3834,1.6905,6.6271e+44,-1.0453e+44,1.0669e+44,5.7314e+40,3.97
0.1,3,6,3e+52,-7.0,0.6,3.8894e+45,5.6623,2.1872,4.4182e+44,-1.0453e+44,1.0669e+44,2.8076e+40,3.97
0.3,3,6,3e+52,-7.0,0.6,3.8894e+45,8.0254,2.5903,3.3138e+44,-1.0453e+44,1.0669e+44,6.5929e+39,3.97
0.5,3,6,3e+52,-7.0,0.6,3.8894e+45,10.417,2.9386,2.6511e+44,-1.0453e+44,1.0669e+44,7.0151e+38,3.97
0.1,5,6,3e+52,-7.0,0.6,2.5876e+45,2.6773,1.3381,5.311e+44,-1.2271e+44,9.14e+43,1.4663e+44,15.355
0.3,5,6,3e+52,-7.0,0.6,2.5876e+45,6.435,2.138,3.3695e+44,-1.2271e+44,9.14e+43,2.0216e+42,15.355
0.5,5,6,3e+52,-7.0,0.6,2.5876e+45,10.389,2.7114,2.2596e+44,-1.2271e+44,9.14e+43,2.4221e+40,15.355
0.8,5,6,3e+52,-7.0,0.6,2.5876e+45,14.382,3.1831,1.6948e+44,-1.2271e+44,9.14e+43,6.2505e+39,15.355
0.1,5,8,3e+52,-7.0,0.6,2.5876e+45,18.391,3.5933,1.3559e+44,-1.2271e+44,9.14e+43,3.1918e+39,15.355
