B,p10,MinitMniintmax_LC,skew,CV_LC,mad,
50,1.8,0.9,0.5,1.8077e+43,4.381,1.6237,2.9104e+42
50,1.8,0.9,0.6,2.0847e+43,4.4365,1.6375,3.3365e+42
50,1.8,0.9,0.7,2.3617e+43,4.4794,1.6483,3.7626e+42
50,1.8,1.0,0.1,6.5519e+42,3.5913,1.4486,1.1574e+42
50,1.8,1.0,0.2,9.2042e+42,3.8646,1.5087,1.576e+42
50,1.8,1.0,0.3,1.186e+43,4.0256,1.5464,1.9946e+42
50,1.8,1.0,0.4,1.4516e+43,4.1308,1.5722,2.4132e+42
50,1.8,1.0,0.5,1.7171e+43,4.2049,1.5909,2.8318e+42
50,1.8,1.0,0.6,1.9827e+43,4.2597,1.6051,3.2504e+42
50,1.8,1.0,0.7,2.2482e+43,4.3018,1.6162,3.669e+42
50,1.8,1.1,0.1,6.1734e+42,3.4377,1.414,1.1118e+42
50,1.8,1.1,0.2,8.7208e+42,3.7133,1.4765,1.5231e+42
50,1.8,1.1,0.3,1.127e+43,3.8739,1.5155,1.9345e+42
50,1.8,1.1,0.4,1.3823e+43,3.9782,1.5421,2.3459e+42
50,1.8,1.1,0.5,1.6375e+43,4.0512,1.5613,2.7572e+42
50,1.8,1.1,0.6,1.8928e+43,4.1051,1.5759,3.1686e+42
50,1.8,1.1,0.7,2.148e+43,4.1465,1.5873,3.5888e+42
50,1.8,1.2,0.1,5.8443e+42,3.3041,1.3825,1.0684e+42
50,1.8,1.2,0.2,8.3022e+42,3.5808,1.4472,1.4727e+42
50,1.8,1.2,0.3,1.076e+43,3.7404,1.4874,1.8771e+42
50,1.8,1.2,0.4,1.3218e+43,3.8436,1.5147,2.2851e+42
50,1.8,1.2,0.5,1.5676e+43,3.9155,1.5344,2.6999e+42
50,1.8,1.2,0.6,1.8134e+43,3.9684,1.5493,3.1057e+42
50,1.8,1.2,0.7,2.0591e+43,4.009,1.561,3.5116e+42
50,1.8,1.3,0.1,5.5541e+42,3.1866,1.3537,1.0267e+42
50,1.8,1.3,0.2,7.9294e+42,3.4634,1.4204,1.4251e+42
50,1.8,1.3,0.3,1.0305e+43,3.6218,1.4616,1.834e+42
50,1.8,1.3,0.4,1.268e+43,3.7235,1.4895,2.2333e+42
50,1.8,1.3,0.5,1.5055e+43,3.7942,1.5097,2.6325e+42
50,1.8,1.3,0.6,1.743e+43,3.8461,1.5249,3.0317e+42
50,1.8,1.3,0.7,1.9806e+43,3.8858,1.5368,3.431e+42
0.5,2,0.8,0.1,2.9233e+42,5.0518,1.5294,4.2485e+41
0.5,2,0.8,0.2,5.8227e+42,5.038,1.6428,8.5871e+41
0.5,2,0.8,0.3,8.7226e+42,5.0333,1.6839,1.2936e+42
0.5,2,0.8,0.4,1.1622e+43,5.0309,1.7051,1.7285e+42
0.5,2,0.8,0.5,1.4522e+43,5.0294,1.7181,2.1634e+42
0.5,2,0.8,0.6,1.7422e+43,5.0285,1.7268,2.5983e+42
0.5,2,0.8,0.7,2.0322e+43,5.0278,1.7331,3.0331e+42
0.5,2,0.9,0.1,2.7929e+42,4.8406,1.4981,4.1665e+41
0.5,2,0.9,0.2,5.5633e+42,4.8254,1.6104,8.4279e+41
0.5,2,0.9,0.3,8.3336e+42,4.8202,1.6512,1.27e+42
0.5,2,0.9,0.4,1.1104e+43,4.8176,1.6722,1.6973e+42
0.5,2,0.9,0.5,1.3874e+43,4.816,1.6851,2.1246e+42
0.5,2,0.9,0.6,1.6645e+43,4.8149,1.6938,2.5518e+42
0.5,2,0.9,0.7,1.9415e+43,4.8142,1.7,2.9791e+42
0.5,2,1.0,0.1,2.678e+42,4.6571,1.47,4.0872e+41
0.5,2,1.0,0.2,5.3336e+42,4.6406,1.5814,8.2738e+41
0.5,2,1.0,0.3,7.9893e+42,4.635,1.6219,1.2472e+42
0.5,2,1.0,0.4,1.0645e+43,4.6322,1.6428,1.6671e+42
0.5,2,1.0,0.5,1.3301e+43,4.6305,1.6556,2.087e+42
0.5,2,1.0,0.6,1.5956e+43,4.6293,1.6642,2.5068e+42
0.5,2,1.0,0.7,1.8612e+43,4.6285,1.6704,2.9267e+42
0.5,2,1.1,0.1,2.5747e+42,4.4953,1.4444,4.011e+41
0.5,2,1.1,0.2,5.1271e+42,4.4777,1.5552,8.1254e+41
0.5,2,1.1,0.3,7.6796e+42,4.4717,1.5954,1.2253e+42
0.5,2,1.1,0.4,1.0232e+43,4.4687,1.6162,1.638e+42
0.5,2,1.1,0.5,1.2784e+43,4.4669,1.6289,2.0507e+42
0.5,2,1.1,0.6,1.5337e+43,4.4657,1.6374,2.4634e+42
0.5,2,1.1,0.7,1.7889e+43,4.4648,1.6436,2.8762e+42
0.5,2,1.2,0.1,2.4805e+42,4.351,1.4211,3.9379e+41
0.5,2,1.2,0.2,4.9388e+42,4.3324,1.5312,8.01e+41
0.5,2,1.2,0.3,7.3972e+42,4.3261,1.5711,1.2041e+42
0.5,2,1.2,0.4,9.8555e+42,4.323,1.5918,1.61e+42
0.5,2,1.2,0.5,1.2314e+43,4.321,1.6044,2.0158e+42
0.5,2,1.2,0.6,1.4772e+43,4.3198,1.6129,2.4217e+42
0.5,2,1.2,0.7,1.7231e+43,4.3189,1.6191,2.8275e+42
0.5,2,1.3,0.1,2.396e+42,4.2211,1.3995,3.8678e+41
0.5,2,1.3,0.2,4.7713e+42,4.2017,1.509,7.8746e+41
0.5,2,1.3,0.3,7.1465e+42,4.195,1.5488,1.1844e+42
0.5,2,1.3,0.4,9.5218e+42,4.1917,1.5693,1.5831e+42
0.5,2,1.3,0.5,1.1897e+43,4.1897,1.5819,1.9823e+42
0.5,2,1.3,0.6,1.4272e+43,4.1884,1.5904,2.3815e+42
0.5,2,1.3,0.7,1.6648e+43,4.1874,1.5965,2.7808e+42
5.5,2,0.8,0.1,6.0008e+42,1.97,0.49298,4.3414e+41
5.5,2,0.8,0.2,8.4937e+42,2.5336,0.59768,7.6938e+41
5.5,2,0.8,0.3,1.127e+43,3.1457,0.70537,1.1807e+42
5.5,2,0.8,0.4,1.4108e+43,3.5771,0.801,1.59e+42
5.5,2,0.8,0.5,1.6982e+43,3.8689,0.88328,2.0286e+42
5.5,2,0.8,0.6,1.9859e+43,4.0719,0.95378,2.4347e+42
5.5,2,0.8,0.7,2.2736e+43,4.2187,1.0145,2.8725e+42
5.5,2,0.9,0.1,5.7741e+42,1.9292,0.48124,3.7113e+41
5.5,2,0.9,0.2,8.1413e+42,2.4312,0.58147,7.2525e+41
5.5,2,0.9,0.3,1.079e+43,3.0163,0.68653,1.1005e+42
5.5,2,0.9,0.4,1.3498e+43,3.4325,0.78038,1.516e+42
5.5,2,0.9,0.5,1.6242e+43,3.7139,0.86132,1.933e+42
5.5,2,0.9,0.6,1.8988e+43,3.9092,0.93077,2.3309e+42
5.5,2,0.9,0.7,2.1734e+43,4.05,0.99061,2.7612e+42
5.5,2,1.0,0.1,5.5748e+42,1.903,0.47063,3.3685e+41
5.5,2,1.0,0.2,7.8298e+42,2.3464,0.5667,6.8458e+41
5.5,2,1.0,0.3,1.0366e+43,2.9059,0.66935,1.0535e+42
5.5,2,1.0,0.4,1.2961e+43,3.3083,0.76159,1.4484e+42
5.5,2,1.0,0.5,1.5588e+43,3.5803,0.84134,1.8409e+42
5.5,2,1.0,0.6,1.8216e+43,3.7687,0.90986,2.2651e+42
5.5,2,1.0,0.7,2.0854e+43,3.904,0.96893,2.6539e+42
5.5,2,1.1,0.1,5.3959e+42,1.8889,0.46096,3.0531e+41
5.5,2,1.1,0.2,7.5516e+42,2.2757,0.55314,6.1869e+41
5.5,2,1.1,0.3,9.9869e+42,2.8106,0.65356,9.7974e+41
5.5,2,1.1,0.4,1.2482e+43,3.2001,0.74433,1.3673e+42
5.5,2,1.1,0.5,1.5002e+43,3.4635,0.82299,1.7857e+42
5.5,2,1.1,0.6,1.7528e+43,3.6455,0.89067,2.1696e+42
5.5,2,1.1,0.7,2.0071e+43,3.776,0.94906,2.587e+42
5.5,2,1.2,0.1,5.2356e+42,1.885,0.45209,2.7624e+41
5.5,2,1.2,0.2,7.3009e+42,2.2169,0.54061,5.8403e+41
5.5,2,1.2,0.3,9.6452e+42,2.7277,0.63895,9.3956e+41
5.5,2,1.2,0.4,1.205e+43,3.1048,0.72835,1.3216e+42
5.5,2,1.2,0.5,1.4471e+43,3.3602,0.80602,1.701e+42
5.5,2,1.2,0.6,1.6914e+43,3.5363,0.87293,2.0776e+42
5.5,2,1.2,0.7,1.936e+43,3.6623,0.93071,2.4885e+42
5.5,2,1.3,0.1,5.0897e+42,1.89,0.44392,2.4352e+41
5.5,2,1.3,0.2,7.0731e+42,2.168,0.52897,5.2324e+41
5.5,2,1.3,0.3,9.3338e+42,2.655,0.62534,8.7174e+41
5.5,2,1.3,0.4,1.1655e+43,3.0202,0.71347,1.2471e+42
5.5,2,1.3,0.5,1.3997e+43,3.268,0.79024,1.6197e+42
5.5,2,1.3,0.6,1.6353e+43,3.4386,0.85644,2.0253e+42
5.5,2,1.3,0.7,1.8709e+43,3.5603,0.91365,2.3939e+42
10,2,0.8,0.1,9.4736e+42,2.3429,0.80278,1.2486e+42
10,2,0.8,0.2,1.1853e+43,2.6341,0.87654,1.6521e+42
10,2,0.8,0.3,1.4512e+43,2.9498,0.94743,2.053e+42
10,2,0.8,0.4,1.7279e+43,3.2267,1.0113,2.4513e+42
10,2,0.8,0.5,2.0098e+43,3.4548,1.0677,2.889e+42
10,2,0.8,0.6,2.2936e+43,3.64,1.1172,3.2835e+42
10,2,0.8,0.7,2.5794e+43,3.7907,1.1608,3.7203e+42
10,2,0.9,0.1,9.0269e+42,2.242,0.78273,1.1901e+42
10,2,0.9,0.2,1.13e+43,2.5212,0.8548,1.5489e+42
10,2,0.9,0.3,1.384e+43,2.8273,0.92456,1.9412e+42
10,2,0.9,0.4,1.6483e+43,3.096,0.9876,2.3371e+42
10,2,0.9,0.5,1.9176e+43,3.3168,1.0433,2.761e+42
10,2,0.9,0.6,2.1885e+43,3.4955,1.0922,3.1913e+42
10,2,0.9,0.7,2.462e+43,3.6406,1.1353,3.5756e+42
10,2,1.0,0.1,8.6366e+42,2.1562,0.76445,1.1004e+42
10,2,1.0,0.2,1.0814e+43,2.4247,0.83497,1.4496e+42
10,2,1.0,0.3,1.3249e+43,2.7223,0.90371,1.8334e+42
10,2,1.0,0.4,1.5782e+43,2.9836,0.96599,2.2576e+42
10,2,1.0,0.5,1.8365e+43,3.1978,1.0211,2.6373e+42
10,2,1.0,0.6,2.0958e+43,3.3707,1.0695,3.0605e+42
10,2,1.0,0.7,2.3585e+43,3.5108,1.1121,3.4837e+42
10,2,1.1,0.1,8.2927e+42,2.0826,0.74763,1.0512e+42
10,2,1.1,0.2,1.0383e+43,2.3413,0.81671,1.3941e+42
10,2,1.1,0.3,1.2724e+43,2.631,0.88452,1.7718e+42
10,2,1.1,0.4,1.5156e+43,2.8854,0.94612,2.1463e+42
10,2,1.1,0.5,1.7641e+43,3.0936,1.0007,2.5637e+42
10,2,1.1,0.6,2.0142e+43,3.2613,1.0487,2.9337e+42
10,2,1.1,0.7,2.2662e+43,3.3968,1.0909,3.3501e+42
10,2,1.2,0.1,7.9848e+42,2.0189,0.73204,9.6806e+41
10,2,1.2,0.2,9.9971e+42,2.2684,0.79979,1.302e+42
10,2,1.2,0.3,1.2251e+43,2.5508,0.86674,1.6718e+42
10,2,1.2,0.4,1.4602e+43,2.7989,0.92773,2.0382e+42
10,2,1.2,0.5,1.6988e+43,3.0015,0.9818,2.449e+42
10,2,1.2,0.6,1.9405e+43,3.1644,1.0294,2.8598e+42
10,2,1.2,0.7,2.1827e+43,3.2957,1.0713,3.2204e+42
10,2,1.3,0.1,7.7072e+42,1.9635,0.71751,9.2615e+41
10,2,1.3,0.2,9.6479e+42,2.2044,0.78401,1.2546e+42
10,2,1.3,0.3,1.1828e+43,2.4797,0.85017,1.6155e+42
10,2,1.3,0.4,1.4098e+43,2.7218,0.91059,1.9801e+42
10,2,1.3,0.5,1.6404e+43,2.9193,0.96422,2.3377e+42
10,2,1.3,0.6,1.8734e+43,3.0776,1.0114,2.7422e+42
10,2,1.3,0.7,2.1071e+43,3.205,1.053,3.0947e+42
12,2,0.8,0.1,1.0219e+43,2.5601,0.90812,1.4937e+42
12,2,0.8,0.2,1.2708e+43,2.8404,0.98045,1.8988e+42
12,2,0.8,0.3,1.5395e+43,3.1185,1.0467,2.3012e+42
12,2,0.8,0.4,1.8176e+43,3.3578,1.1051,2.7389e+42
12,2,0.8,0.5,2.1005e+43,3.5554,1.1561,3.1375e+42
12,2,0.8,0.6,2.3842e+43,3.7172,1.2004,3.5744e+42
12,2,0.8,0.7,2.6706e+43,3.8503,1.2392,4.0112e+42
12,2,0.9,0.1,9.6957e+42,2.4415,0.88469,1.396e+42
12,2,0.9,0.2,1.2075e+43,2.7142,0.9559,1.7924e+42
12,2,0.9,0.3,1.4644e+43,2.9859,1.0215,2.186e+42
12,2,0.9,0.4,1.7301e+43,3.2192,1.0793,2.6164e+42
12,2,0.9,0.5,2.0005e+43,3.411,1.1298,3.0467e+42
12,2,0.9,0.6,2.2713e+43,3.5676,1.1737,3.4352e+42
12,2,0.9,0.7,2.5454e+43,3.6961,1.2122,3.8646e+42
12,2,1.0,0.1,9.243e+42,2.3405,0.86337,1.3376e+42
12,2,1.0,0.2,1.1523e+43,2.6063,0.93356,1.6903e+42
12,2,1.0,0.3,1.3989e+43,2.872,0.99847,2.1145e+42
12,2,1.0,0.4,1.6535e+43,3.0998,1.0558,2.4983e+42
12,2,1.0,0.5,1.9127e+43,3.2865,1.1059,2.9216e+42
12,2,1.0,0.6,2.1727e+43,3.4384,1.1495,3.3274e+42
12,2,1.0,0.7,2.4354e+43,3.5627,1.1877,3.7231e+42
12,2,1.1,0.1,8.844e+42,2.2534,0.84379,1.2484e+42
12,2,1.1,0.2,1.1036e+43,2.5127,0.91305,1.6301e+42
12,2,1.1,0.3,1.341e+43,2.773,0.97737,2.0088e+42
12,2,1.1,0.4,1.586e+43,2.9956,1.0343,2.384e+42
12,2,1.1,0.5,1.8345e+43,3.1775,1.084,2.8003e+42
12,2,1.1,0.6,2.0854e+43,3.3252,1.1273,3.2167e+42
12,2,1.1,0.7,2.3374e+43,3.4456,1.1652,3.6148e+42
12,2,1.2,0.1,8.4888e+42,2.1776,0.82569,1.1939e+42
12,2,1.2,0.2,1.0602e+43,2.4308,0.89408,1.5355e+42
12,2,1.2,0.3,1.2892e+43,2.6859,0.95786,1.906e+42
12,2,1.2,0.4,1.5255e+43,2.9036,1.0144,2.3168e+42
12,2,1.2,0.5,1.7646e+43,3.0811,1.0638,2.6826e+42
12,2,1.2,0.6,2.0068e+43,3.2247,1.1069,3.0923e+42
12,2,1.2,0.7,2.2489e+43,3.3416,1.1445,3.502e+42
12,2,1.3,0.1,8.1698e+42,2.1111,0.80884,1.1155e+42
12,2,1.3,0.2,1.021e+43,2.3585,0.87641,1.4699e+42
12,2,1.3,0.3,1.2423e+43,2.6085,0.9397,1.849e+42
12,2,1.3,0.4,1.4705e+43,2.8217,0.99589,2.2105e+42
12,2,1.3,0.5,1.7021e+43,2.995,1.045,2.615e+42
12,2,1.3,0.6,1.9351e+43,3.1349,1.0878,2.9715e+42
12,2,1.3,0.7,2.1695e+43,3.2484,1.1253,3.3748e+42
15,2,0.8,0.1,1.0715e+43,2.8391,1.0341,1.6694e+42
15,2,0.8,0.2,1.3348e+43,3.1206,1.1062,2.1071e+42
15,2,0.8,0.3,1.6106e+43,3.3705,1.1684,2.5139e+42
15,2,0.8,0.4,1.8922e+43,3.5765,1.2214,2.9507e+42
15,2,0.8,0.5,2.1759e+43,3.7438,1.2666,3.3876e+42
15,2,0.8,0.6,2.4621e+43,3.88,1.3053,3.7895e+42
15,2,0.8,0.7,2.7498e+43,3.9921,1.3387,4.2254e+42
15,2,0.9,0.1,1.0114e+43,2.6991,1.0063,1.6013e+42
15,2,0.9,0.2,1.2632e+43,2.9765,1.078,2.002e+42
15,2,0.9,0.3,1.5269e+43,3.2224,1.14,2.3999e+42
15,2,0.9,0.4,1.7961e+43,3.4243,1.1928,2.8293e+42
15,2,0.9,0.5,2.067e+43,3.5875,1.2377,3.2587e+42
15,2,0.9,0.6,2.3409e+43,3.7199,1.2762,3.6881e+42
15,2,0.9,0.7,2.6155e+43,3.8284,1.3095,4.0873e+42
15,2,1.0,0.1,9.597e+42,2.5798,0.98121,1.5093e+42
15,2,1.0,0.2,1.2012e+43,2.8532,1.0524,1.9015e+42
15,2,1.0,0.3,1.454e+43,3.0953,1.1142,2.3248e+42
15,2,1.0,0.4,1.7123e+43,3.2934,1.1668,2.7127e+42
15,2,1.0,0.5,1.9722e+43,3.4527,1.2116,3.1349e+42
15,2,1.0,0.6,2.2349e+43,3.5816,1.25,3.5571e+42
15,2,1.0,0.7,2.4976e+43,3.6869,1.2831,3.9792e+42
15,2,1.1,0.1,9.1453e+42,2.4768,0.95824,1.4207e+42
15,2,1.1,0.2,1.1467e+43,2.7463,1.0291,1.8251e+42
15,2,1.1,0.3,1.3897e+43,2.9848,1.0906,2.2208e+42
15,2,1.1,0.4,1.6381e+43,3.1791,1.1431,2.6371e+42
15,2,1.1,0.5,1.8888e+43,3.3349,1.1877,3.0152e+42
15,2,1.1,0.6,2.1408e+43,3.4604,1.226,3.4304e+42
15,2,1.1,0.7,2.3928e+43,3.5627,1.259,3.8456e+42
15,2,1.2,0.1,8.7463e+42,2.387,0.93707,1.3675e+42
15,2,1.2,0.2,1.0983e+43,2.6527,1.0075,1.7454e+42
15,2,1.2,0.3,1.3331e+43,2.8875,1.0689,2.1198e+42
15,2,1.2,0.4,1.5719e+43,3.0782,1.1212,2.5295e+42
15,2,1.2,0.5,1.814e+43,3.2306,1.1657,2.9392e+42
15,2,1.2,0.6,2.0562e+43,3.353,1.2039,3.3076e+42
15,2,1.2,0.7,2.3e+43,3.4526,1.2367,3.7161e+42
15,2,1.3,0.1,8.3901e+42,2.308,0.91741,1.2851e+42
15,2,1.3,0.2,1.0551e+43,2.5698,0.9875,1.6551e+42
15,2,1.3,0.3,1.2821e+43,2.8011,1.0487,2.0434e+42
15,2,1.3,0.4,1.5131e+43,2.9883,1.1009,2.4249e+42
15,2,1.3,0.5,1.7462e+43,3.1375,1.1453,2.8282e+42
15,2,1.3,0.6,1.9808e+43,3.257,1.1834,3.2115e+42
15,2,1.3,0.7,2.2164e+43,3.3538,1.2161,3.5902e+42
20,2,0.8,0.1,1.0619e+43,3.1882,1.1839,1.7503e+42
20,2,0.8,0.2,1.34e+43,3.4775,1.2561,2.165e+42
20,2,0.8,0.3,1.6238e+43,3.7031,1.3139,2.6009e+42
20,2,0.8,0.4,1.9103e+43,3.8775,1.3606,3.0368e+42
20,2,0.8,0.5,2.198e+43,4.0142,1.3989,3.4727e+42
20,2,0.8,0.6,2.4857e+43,4.1234,1.4309,3.9086e+42
20,2,0.8,0.7,2.7734e+43,4.2121,1.4579,4.3445e+42
20,2,0.9,0.1,9.9668e+42,3.0227,1.1509,1.6607e+42
20,2,0.9,0.2,1.2625e+43,3.3109,1.2234,2.0901e+42
20,2,0.9,0.3,1.5333e+43,3.5345,1.2815,2.495e+42
20,2,0.9,0.4,1.8074e+43,3.7065,1.3283,2.9234e+42
20,2,0.9,0.5,2.0819e+43,3.8406,1.3668,3.3517e+42
20,2,0.9,0.6,2.3565e+43,3.9472,1.3988,3.7801e+42
20,2,0.9,0.7,2.632e+43,4.0335,1.4259,4.2085e+42
20,2,1.0,0.1,9.4086e+42,2.8821,1.1212,1.5758e+42
20,2,1.0,0.2,1.1959e+43,3.1687,1.194,1.998e+42
20,2,1.0,0.3,1.4555e+43,3.3902,1.2523,2.4202e+42
20,2,1.0,0.4,1.7182e+43,3.5596,1.2993,2.8152e+42
20,2,1.0,0.5,1.981e+43,3.6911,1.3379,3.2363e+42
20,2,1.0,0.6,2.2445e+43,3.7953,1.37,3.6573e+42
20,2,1.0,0.7,2.5095e+43,3.8794,1.3971,4.0784e+42
20,2,1.1,0.1,8.9239e+42,2.7608,1.0941,1.5e+42
20,2,1.1,0.2,1.1378e+43,3.0455,1.1672,1.9096e+42
20,2,1.1,0.3,1.3877e+43,3.2647,1.2257,2.3248e+42
20,2,1.1,0.4,1.6397e+43,3.4316,1.273,2.74e+42
20,2,1.1,0.5,1.8924e+43,3.5606,1.3116,3.1252e+42
20,2,1.1,0.6,2.1467e+43,3.6624,1.3438,3.5392e+42
20,2,1.1,0.7,2.401e+43,3.7444,1.3709,3.9532e+42
20,2,1.2,0.1,8.4987e+42,2.6551,1.0693,1.4412e+42
20,2,1.2,0.2,1.0863e+43,2.9376,1.1427,1.824e+42
20,2,1.2,0.3,1.3275e+43,3.1543,1.2014,2.2325e+42
20,2,1.2,0.4,1.5698e+43,3.3186,1.2487,2.641e+42
20,2,1.2,0.5,1.8144e+43,3.4452,1.2875,3.0495e+42
20,2,1.2,0.6,2.059e+43,3.5448,1.3197,3.4248e+42
20,2,1.2,0.7,2.3036e+43,3.6247,1.3469,3.832e+42
20,2,1.3,0.1,8.1234e+42,2.562,1.0464,1.3658e+42
20,2,1.3,0.2,1.0403e+43,2.8421,1.1199,1.7692e+42
20,2,1.3,0.3,1.2733e+43,3.0563,1.1788,2.1428e+42
20,2,1.3,0.4,1.5082e+43,3.218,1.2263,2.5448e+42
20,2,1.3,0.5,1.7438e+43,3.3422,1.2652,2.9468e+42
20,2,1.3,0.6,1.9794e+43,3.4395,1.2975,3.3489e+42
20,2,1.3,0.7,2.2159e+43,3.5176,1.3247,3.7151e+42
50,2,0.8,0.1,7.0966e+42,3.9956,1.521,1.1792e+42
50,2,0.8,0.2,9.9965e+42,4.2705,1.5806,1.613e+42
50,2,0.8,0.3,1.2896e+43,4.4311,1.6174,2.0468e+42
50,2,0.8,0.4,1.5796e+43,4.5357,1.6424,2.4806e+42
50,2,0.8,0.5,1.8696e+43,4.6091,1.6604,2.9144e+42
50,2,0.8,0.6,2.1596e+43,4.6634,1.674,3.3482e+42
50,2,0.8,0.7,2.4496e+43,4.7051,1.6847,3.782e+42
50,2,0.9,0.1,6.6091e+42,3.7867,1.4785,1.1305e+42
50,2,0.9,0.2,9.3794e+42,4.0662,1.541,1.5566e+42
50,2,0.9,0.3,1.215e+43,4.2273,1.5794,1.9827e+42
50,2,0.9,0.4,1.492e+43,4.3316,1.6053,2.4088e+42
50,2,0.9,0.5,1.769e+43,4.4043,1.624,2.8348e+42
50,2,0.9,0.6,2.0461e+43,4.458,1.6381,3.2609e+42
50,2,0.9,0.7,2.3231e+43,4.4991,1.6491,3.687e+42
50,2,1.0,0.1,6.1981e+42,3.6101,1.4408,1.0855e+42
50,2,1.0,0.2,8.8537e+42,3.8922,1.5058,1.5041e+42
50,2,1.0,0.3,1.1509e+43,4.0531,1.5456,1.9227e+42
50,2,1.0,0.4,1.4165e+43,4.1565,1.5724,2.3413e+42
50,2,1.0,0.5,1.6821e+43,4.2283,1.5916,2.7667e+42
50,2,1.0,0.6,1.9476e+43,4.2811,1.6061,3.1915e+42
50,2,1.0,0.7,2.2132e+43,4.3215,1.6173,3.6113e+42
50,2,1.1,0.1,5.8456e+42,3.4583,1.4069,1.0432e+42
50,2,1.1,0.2,8.3975e+42,3.7417,1.4742,1.4562e+42
50,2,1.1,0.3,1.095e+43,3.9017,1.5152,1.8759e+42
50,2,1.1,0.4,1.3502e+43,4.0039,1.5427,2.2886e+42
50,2,1.1,0.5,1.6055e+43,4.0747,1.5624,2.7013e+42
50,2,1.1,0.6,1.8607e+43,4.1265,1.5772,3.1141e+42
50,2,1.1,0.7,2.116e+43,4.166,1.5887,3.5268e+42
50,2,1.2,0.1,5.5427e+42,3.3261,1.3761,1.0107e+42
50,2,1.2,0.2,8.0006e+42,3.6096,1.4455,1.4166e+42
50,2,1.2,0.3,1.0458e+43,3.7684,1.4875,1.8224e+42
50,2,1.2,0.4,1.2916e+43,3.8692,1.5157,2.2283e+42
50,2,1.2,0.5,1.5374e+43,3.9387,1.5358,2.6342e+42
50,2,1.2,0.6,1.7832e+43,3.9895,1.5509,3.04e+42
50,2,1.2,0.7,2.029e+43,4.0282,1.5626,3.4459e+42
50,2,1.3,0.1,5.275e+42,3.2096,1.348,9.7266e+41
50,2,1.3,0.2,7.6503e+42,3.4925,1.4192,1.3719e+42
50,2,1.3,0.3,1.0026e+43,3.6497,1.4621,1.7711e+42
50,2,1.3,0.4,1.2401e+43,3.7489,1.4908,2.1704e+42
50,2,1.3,0.5,1.4776e+43,3.8172,1.5113,2.5696e+42
50,2,1.3,0.6,1.7151e+43,3.8669,1.5267,2.9688e+42
50,2,1.3,0.7,1.9527e+43,3.9048,1.5387,3.3681e+42
